LU,post_id,gold
partners,22950856_gab,0
choice,22950856_gab,0
<user>,22950856_gab,0
fucks,22950856_gab,0
niggers,22950856_gab,0
suppose,22950856_gab,0
mud,22950856_gab,0
anyone,22951616_gab,0
goy,22951616_gab,0
group,22951616_gab,0
jews,22951616_gab,0
numbers,22951616_gab,0
asians,22951616_gab,0
catholics,22951616_gab,0
fathers,22952569_gab,0
blacks,22952569_gab,0
hispanics,22952569_gab,0
asians,22952569_gab,0
tell,22952569_gab,0
color,22952569_gab,0
blind,22952569_gab,0
jews,22953083_gab,0
push,22953083_gab,0
whites,22953083_gab,0
race,22953083_gab,0
mix,22953083_gab,0
religion,22953083_gab,0
numbers,22953083_gab,0
want,22953083_gab,0
feel,22953083_gab,0
nations,22953083_gab,0
loves,22953083_gab,0
company,22953083_gab,0
nazi,22954086_gab,0
<number>,22954086_gab,0
life,22954086_gab,0
uk,22954097_gab,0
police,22954097_gab,0
eu,22954097_gab,0
nations,22954097_gab,0
force,22954097_gab,0
war,22954097_gab,0
islam,22954097_gab,0
invaders,22954097_gab,0
place,22954097_gab,0
safety,22954097_gab,0
future,22954097_gab,0
peoples,22954097_gab,0
listen,22955550_gab,0
people,22955550_gab,0
claims,22955550_gab,0
christianity,22955550_gab,0
religion,22955550_gab,0
violence,22955550_gab,0
era,22955550_gab,0
islam,22955550_gab,1
wish,22959277_gab,0
ghetto,22959277_gab,1
middle,22959277_gab,0
night,22959277_gab,0
faggot,22962144_gab,1
anti,22962144_gab,0
nationalists,22962144_gab,0
term,22962144_gab,0
ricky,22962144_gab,0
vaughn,22962144_gab,0
nope,22962233_gab,0
negro,22962233_gab,1
jews,22962233_gab,0
group,22962233_gab,0
turn,22962233_gab,0
assault,22962233_gab,0
place,22962233_gab,0
isis,22967211_gab,0
flag,22967211_gab,0
jews,22967211_gab,1
<number>,22967211_gab,1
israel,22967211_gab,0
god,22967211_gab,0
nations,22967211_gab,0
deserve,22967211_gab,0
flags,22967211_gab,0
michigan,22967211_gab,0
usa,22967211_gab,0
math,22967211_gab,0
funny,22967965_gab,0
shit,22967965_gab,0
anyone,22967965_gab,0
experience,22967965_gab,0
loser,22967965_gab,0
pervert,22967965_gab,0
article,22967965_gab,0
gay,22967965_gab,0
guy,22967965_gab,0
stole,22967965_gab,0
gym,22967965_gab,0
hi,22968735_gab,0
niggers,22968735_gab,0
<number>,22968735_gab,0
<user>,22968735_gab,0
judge,22970566_gab,0
home,22970566_gab,0
put,22970566_gab,0
refugee,22970566_gab,0
center,22970566_gab,0
cucked,22971068_gab,0
iq,22971068_gab,0
brain,22971068_gab,0
jews,22971068_gab,0
wife,22971068_gab,0
nehlen,22971068_gab,0
kike,22973098_gab,0
<user>,22973098_gab,0
followers,22973098_gab,0
care,22973098_gab,0
handle,22973098_gab,0
slaughter,22973098_gab,0
time,22981325_gab,0
someone,22981325_gab,0
something,22981325_gab,0
bitch,22981325_gab,1
left,22981325_gab,0
destroy,22981325_gab,0
anyone,22981325_gab,0
line,22981325_gab,0
right,22981325_gab,0
ones,22981325_gab,0
women,22982472_gab,0
humans,22982472_gab,0
lmao,22982472_gab,0
<user>,22984646_gab,0
<number>,22984646_gab,0
laugh,22984646_gab,0
call,22984646_gab,0
retard,22984646_gab,0
everything,22984646_gab,0
fun,22984646_gab,0
etc,22984646_gab,0
someone,22984646_gab,0
cross,22984646_gab,0
line,22984646_gab,0
mandela,22985169_gab,0
communist,22985169_gab,1
niggers,22985169_gab,1
kike,22985169_gab,0
masters,22985169_gab,0
destroyed,22985169_gab,0
nation,22985169_gab,0
south,22985169_gab,0
africa,22985169_gab,0
fuck,22985169_gab,1
everyone,22985169_gab,0
gay,22985682_gab,1
nazi,22985682_gab,1
women,22985682_gab,0
rest,22985682_gab,0
hitler,22985682_gab,0
youth,22985682_gab,0
circle,22985682_gab,0
faggot,22985682_gab,1
reach,22985682_gab,0
tonight,22985682_gab,0
nope,22986133_gab,0
evidence,22986133_gab,0
<number>,2300557_gab,0
yr,2300557_gab,0
muslims,2300557_gab,1
shot,2300557_gab,1
whites,2300557_gab,0
blacks,2300557_gab,0
latinos,2300557_gab,0
asians,2300557_gab,0
christians,2300557_gab,0
jews,2300557_gab,0
fact,2300557_gab,0
non,2300557_gab,0
muslim,2300557_gab,0
americans,2300557_gab,0
brain,23069155_gab,0
ideas,23069155_gab,0
put,23069155_gab,0
way,23069236_gab,0
sand,23069236_gab,1
niggers,23069236_gab,1
religion,23069236_gab,0
swamp,23069236_gab,0
couple,23069236_gab,0
worry,23069507_gab,0
police,23069507_gab,0
gay,23069507_gab,0
pride,23069507_gab,0
cannot,23069507_gab,0
punch,23069507_gab,0
load,23069507_gab,0
islam,23069507_gab,0
turn,23069507_gab,0
em,23069507_gab,0
sick,23069507_gab,0
purpose,23069507_gab,0
god,23072441_gab,0
lord,23072441_gab,0
raghead,23072441_gab,0
tranny,23072441_gab,0
husband,23072441_gab,0
club,23073293_gab,0
complain,23073293_gab,0
censorship,23073293_gab,0
media,23073293_gab,0
person,23073293_gab,0
muslim,23073293_gab,0
woman,23073293_gab,0
labels,23073293_gab,0
opinions,23073293_gab,0
people,23077184_gab,0
violence,23077184_gab,0
sure,23077184_gab,0
woman,23077184_gab,0
youtube,23077184_gab,0
everyone,23077184_gab,0
st,23080514_gab,0
amendment,23080514_gab,0
issues,23080514_gab,0
nd,23080514_gab,0
left,23080514_gab,0
violence,23080514_gab,1
ability,23080514_gab,0
swamp,23080514_gab,0
use,23080514_gab,0
excuse,23080514_gab,0
iron,23080514_gab,0
facebook,23082971_gab,0
honey,23082971_gab,0
fun,23082971_gab,0
jews,23082971_gab,0
dance,23082971_gab,0
homo,23082971_gab,1
people,23083459_gab,0
slavery,23083459_gab,0
arabs,23083459_gab,1
pass,23083459_gab,0
yeah,23085003_gab,0
support,23085003_gab,0
corrupt,23085003_gab,0
homo,23085003_gab,1
government,23085003_gab,0
jews,23085003_gab,1
balls,23085003_gab,0
brilliant,23085003_gab,0
edgy,23085038_gab,0
kids,23085038_gab,0
kike,23085038_gab,1
bolshevik,23085038_gab,0
family,23085038_gab,0
lies,23085433_gab,0
shove,23085433_gab,0
kike,23085433_gab,1
kikes,23085433_gab,1
belong,23085433_gab,0
<user>,23088230_gab,0
faggot,23088230_gab,0
gab,23088230_gab,0
seem,23088230_gab,0
gays,23088833_gab,1
gay,23088833_gab,1
mate,23088833_gab,0
facebook,23088833_gab,0
accounts,23088833_gab,0
change,23088833_gab,0
status,23088833_gab,0
straight,23088833_gab,0
love,23088833_gab,0
pussy,23088833_gab,0
amy,2309069_gab,0
schumer,2309069_gab,0
set,2309069_gab,0
play,2309069_gab,0
feature,2309069_gab,0
film,2309069_gab,0
welcome,2309069_gab,0
america,2309069_gab,0
women,2309069_gab,0
fat,2309069_gab,1
childless,2309069_gab,1
statements,23095351_gab,0
watch,23095351_gab,0
right,23095351_gab,0
day,23095351_gab,0
drug,23095351_gab,0
intelligent,23095351_gab,0
time,23095351_gab,0
person,23095351_gab,0
knows,23095351_gab,0
survivors,23098856_gab,0
world,23098856_gab,0
war,23098856_gab,0
faggots,23098856_gab,1
pussies,23098856_gab,1
bitches,23100454_gab,1
birth,23100454_gab,0
babies,23100454_gab,0
existence,23100454_gab,0
degenerate,23100454_gab,0
tweet,23103890_gab,0
potus,23103890_gab,0
sir,23103890_gab,0
<user>,23103890_gab,0
aliens,23103890_gab,1
continue,23103890_gab,0
use,23103890_gab,0
word,23103890_gab,0
refugee,23103890_gab,0
think,23103890_gab,0
need,23103890_gab,0
look,23103890_gab,0
put,23103890_gab,0
books,23103890_gab,0
difference,23103890_gab,0
immigrant,23103890_gab,0
trump,23103890_gab,0
paul,23106863_gab,0
nehlen,23106863_gab,0
lives,23106863_gab,0
censorship,23106863_gab,0
kills,23106863_gab,0
need,23106863_gab,0
left,23106863_gab,0
ability,23106863_gab,0
cause,23106863_gab,0
violence,23106863_gab,0
style,23106863_gab,0
control,23106863_gab,0
u,23107796_gab,0
think,23107796_gab,0
hindu,23107796_gab,0
muslim,23107796_gab,0
india,23107796_gab,0
bangladesh,23107796_gab,0
neo,23107796_gab,1
nazi,23107796_gab,1
rape,23107796_gab,0
cry,23107796_gab,0
war,23109287_gab,0
violence,23109287_gab,0
means,23109287_gab,0
interests,23109287_gab,0
governments,23109287_gab,0
engage,23109287_gab,0
individuals,23109287_gab,0
look,23118610_gab,0
faggot,23118610_gab,1
ricky,23118610_gab,0
vaughn,23118610_gab,0
aka,23118610_gab,0
ex,23118610_gab,0
gov,23118610_gab,0
beta,23118610_gab,0
cuck,23118610_gab,0
someone,23118610_gab,0
blow,23118610_gab,0
job,23118610_gab,0
smile,23118610_gab,0
retard,23122086_gab,1
usa,23122086_gab,0
needs,23122086_gab,0
fucks,23122086_gab,1
kill,23122086_gab,1
years,23122086_gab,0
assholes,23122086_gab,1
lmfao,23122086_gab,0
pretend,23122086_gab,0
dumbass,23122086_gab,1
sandniggers,23122086_gab,1
fuck,23122086_gab,1
iran,23122086_gab,0
quit,23122086_gab,0
bullshit,23122086_gab,0
james,23128833_gab,0
ghetto,23128833_gab,1
worthless,23128833_gab,0
trash,23128833_gab,0
female,23130509_gab,0
looks,23130509_gab,0
faggots,23130509_gab,1
gas,23130509_gab,0
need,23130509_gab,0
smarter,23130509_gab,0
people,23130509_gab,0
aryan,23130509_gab,0
future,23130509_gab,0
time,23131218_gab,0
hear,23131218_gab,0
migrants,23131218_gab,1
way,23131218_gab,0
sand,23131218_gab,0
nigger,23131218_gab,0
knife,23131218_gab,0
gun,23131218_gab,0
crime,23131218_gab,0
help,23135309_gab,0
feel,23135309_gab,0
mexico,23135309_gab,0
effort,23135309_gab,0
stay,23135309_gab,0
trade,23135309_gab,0
wise,23135309_gab,0
immigrants,23135309_gab,0
country,23135309_gab,0
purpose,23135309_gab,0
border,23135309_gab,0
wall,23135309_gab,0
women,23148299_gab,0
seem,23148299_gab,0
hate,23148299_gab,0
nonsense,23150596_gab,0
islam,23150596_gab,0
religion,23150596_gab,0
muslims,23150596_gab,0
worship,23150596_gab,0
vile,23150596_gab,0
war,23150596_gab,1
cannot,23150596_gab,0
prime,23153766_gab,0
example,23153766_gab,0
left,23153766_gab,0
muslims,23153766_gab,1
listen,23153766_gab,0
whore,23153766_gab,1
arabs,23153766_gab,0
country,23153766_gab,0
knees,23153766_gab,0
suck,23153766_gab,0
dick,23153766_gab,0
christianity,23153961_gab,0
whites,23153961_gab,0
losers,23153961_gab,0
kids,23153961_gab,0
prefer,23153961_gab,0
nigger,23153961_gab,1
music,23153961_gab,0
niggers,23153961_gab,0
sound,23153961_gab,0
beaten,23153961_gab,0
christians,23153961_gab,0
president,23156226_gab,0
donald,23156226_gab,0
j,23156226_gab,0
trump,23156226_gab,0
house,23156226_gab,0
children,23156226_gab,0
canada,23157518_gab,0
matter,23157518_gab,0
position,23157518_gab,0
immigration,23157518_gab,0
argue,23157518_gab,0
facts,23157518_gab,0
immigrants,23157518_gab,0
liberals,23157518_gab,0
earth,23157518_gab,0
speech,23158710_gab,0
platform,23158710_gab,0
gab,23158710_gab,0
twitter,23158710_gab,0
standards,23158710_gab,0
guys,23158710_gab,0
bitch,23158710_gab,1
ass,23158710_gab,1
friend,23158710_gab,0
war,23158710_gab,0
faggot,23158710_gab,1
hope,23161054_gab,0
retard,23161054_gab,0
<user>,23161054_gab,0
proud,23161054_gab,0
joke,23161054_gab,1
guy,23161054_gab,0
faggot,23161054_gab,1
people,23161054_gab,0
asshole,23161054_gab,1
males,23161127_gab,0
women,23161127_gab,0
example,23161127_gab,0
mother,23161127_gab,0
think,23161127_gab,0
way,23161127_gab,0
iq,23161127_gab,1
anything,23161127_gab,0
favor,23161127_gab,0
humanity,23161127_gab,0
breeding,23161127_gab,0
inferior,23161127_gab,0
england,23168009_gab,0
ricky,23168009_gab,0
vaughn,23168009_gab,0
dad,23168009_gab,0
jim,23168009_gab,0
left,23168009_gab,0
gop,23168009_gab,0
bush,23168009_gab,0
tax,23168009_gab,0
cuts,23168009_gab,0
meant,23168009_gab,0
education,23168009_gab,0
funds,23168009_gab,0
kids,23168009_gab,0
cut,23168009_gab,0
swear,23168690_gab,0
college,23168690_gab,0
house,23168690_gab,0
youth,23168690_gab,0
nonsense,23168690_gab,0
days,23168690_gab,0
fear,23168690_gab,0
racists,23168690_gab,1
proud,23168690_gab,0
members,23168690_gab,0
race,23168690_gab,0
funny,23173333_gab,0
nigger,23173333_gab,0
handle,23173333_gab,0
people,23173333_gab,0
gay,23173333_gab,0
infidel,23173358_gab,0
islam,23173358_gab,0
convert,23173358_gab,0
pay,23173358_gab,0
women,23173358_gab,0
bought,23173358_gab,0
tea,23173712_gab,0
stain,23173712_gab,0
ran,23173712_gab,0
text,23173712_gab,0
gay,23173712_gab,1
prophet,23173712_gab,0
allah,23173712_gab,0
step,23173712_gab,0
tranny,23173712_gab,1
<number>,23177633_gab,0
<user>,23177633_gab,0
everyone,23177633_gab,0
nope,23177633_gab,0
right,23177633_gab,0
door,23177633_gab,0
<user>,23182733_gab,0
gay,23182733_gab,0
lol,23182733_gab,0
edgy,23187942_gab,0
negro,23187942_gab,1
listen,23187942_gab,0
<number>,23187942_gab,0
idea,23189393_gab,0
future,23189393_gab,0
whites,23189393_gab,0
minority,23189393_gab,0
girl,23189393_gab,0
ghetto,23189393_gab,0
leads,23189393_gab,0
movement,23189393_gab,0
rise,23189393_gab,0
set,23189393_gab,0
things,23189393_gab,0
right,23189393_gab,0
<laugh>,23190563_gab,0
lmfao,23190563_gab,0
anyone,23191613_gab,0
shit,23191613_gab,0
gay,23191613_gab,0
ireland,23191613_gab,0
mean,23191613_gab,0
care,23191613_gab,0
knows,23191613_gab,0
understand,23191613_gab,0
need,23191613_gab,0
sex,23191613_gab,0
<number>,23191613_gab,0
shut,23193283_gab,0
queer,23193283_gab,1
faggot,23196768_gab,1
word,23196768_gab,0
lmfao,23196768_gab,0
kill,23196768_gab,0
suspect,23198118_gab,0
shut,23198118_gab,0
left,23198118_gab,0
violence,23198118_gab,0
laws,23198118_gab,0
assault,23198118_gab,0
intimidation,23198118_gab,0
cantwell,23199017_gab,0
think,23199017_gab,0
information,23199017_gab,0
antifa,23199017_gab,0
actions,23199017_gab,0
lead,23199017_gab,0
faggots,23199017_gab,1
prison,23199017_gab,0
lol,23202178_gab,0
<user>,23202178_gab,0
bitch,23202178_gab,1
altright,23202591_gab,0
joke,23202591_gab,0
dare,23202591_gab,0
fun,23202591_gab,0
conservatives,23202591_gab,0
ha,23202591_gab,0
luck,23202591_gab,0
top,23202591_gab,0
nazi,23202591_gab,1
ya,23202591_gab,0
bunch,23202591_gab,0
retards,23202591_gab,1
found,2320481_gab,0
work,2320481_gab,0
lesbians,2320481_gab,0
person,2320481_gab,0
screen,2320481_gab,0
sort,2320481_gab,0
test,2320481_gab,0
blood,2320481_gab,0
gay,2320481_gab,0
<number>,23215991_gab,0
jews,23215991_gab,0
mid,23215991_gab,0
brought,23215991_gab,0
na,23215991_gab,0
youre,23215991_gab,0
nazi,23218081_gab,1
matter,23218081_gab,0
interest,23218081_gab,0
culture,23218081_gab,0
folk,23218081_gab,0
jews,23218081_gab,0
brit,23223029_gab,0
room,23223029_gab,0
culture,23223029_gab,0
identity,23223029_gab,0
ricky,23223029_gab,0
pack,23223029_gab,0
animals,23223029_gab,0
stuck,23223273_gab,0
times,23223273_gab,0
think,23223273_gab,0
jokes,23223273_gab,0
trump,23223273_gab,0
build,23224258_gab,0
wall,23224258_gab,0
countless,23224258_gab,0
refugees,23224258_gab,0
flee,23224258_gab,0
christian,23224258_gab,0
persecution,23224258_gab,0
seek,23224258_gab,0
need,23226205_gab,0
bring,23226205_gab,0
sa,23226205_gab,0
farmers,23226205_gab,0
nobody,23226205_gab,0
care,23226205_gab,0
dutch,23226205_gab,0
kind,23229664_gab,0
shit,23229664_gab,0
people,23229664_gab,0
call,23229664_gab,0
whites,23229664_gab,0
date,23229664_gab,0
asians,23229664_gab,0
eh,23229664_gab,0
ricky,23231902_gab,0
faggot,23231902_gab,1
subversive,23231902_gab,0
bitch,23231902_gab,1
tbh,23231902_gab,0
fight,23231902_gab,0
non,23231902_gab,0
fuck,23231902_gab,1
girls,23233554_gab,0
blue,23233554_gab,0
knee,23233554_gab,0
socks,23233554_gab,0
vegas,23233554_gab,0
kids,23233554_gab,0
gotta,23235801_gab,0
love,23235801_gab,0
whites,23235801_gab,0
hate,23235801_gab,0
david,23235801_gab,0
muzzies,23235801_gab,0
gang,23235801_gab,0
middle,23235801_gab,0
east,23235801_gab,0
gun,23235801_gab,0
ghetto,23238279_gab,0
needs,23238279_gab,0
acts,23238279_gab,0
mandela,23238279_gab,0
justice,23238279_gab,0
fuck,23239396_gab,1
arabs,23239396_gab,0
israel,23239396_gab,0
child,23240015_gab,0
refugees,23240015_gab,0
attempt,23240015_gab,0
convince,23240015_gab,0
brits,23240015_gab,0
<number>,23240015_gab,0
birthday,23240015_gab,0
trump,23240052_gab,0
kike,23240052_gab,1
goy,23240052_gab,1
works,23240052_gab,0
promotion,23240052_gab,0
israel,23240052_gab,0
policies,23240052_gab,0
ghetto,23240052_gab,1
help,23240871_gab,0
gov,23240871_gab,0
people,23240871_gab,0
muslim,23240871_gab,0
invasion,23240871_gab,0
street,23240871_gab,0
yes,23240871_gab,0
heard,23240871_gab,0
manchester,23240871_gab,0
game,23240871_gab,0
today,23240871_gab,0
faggot,23241349_gab,1
ass,23241349_gab,1
nigger,23241349_gab,1
<user>,23241349_gab,0
ghetto,23242866_gab,0
name,23244356_gab,0
muslim,23244356_gab,0
wonder,23246666_gab,0
women,23246666_gab,0
joke,23246666_gab,0
asians,23246666_gab,0
part,23246666_gab,0
song,23246666_gab,0
italians,23246666_gab,0
songs,23246666_gab,0
funny,23246666_gab,0
shit,23253693_gab,0
think,23253693_gab,0
blacks,23253693_gab,0
mexicans,23253693_gab,0
supremacists,23253693_gab,0
fights,23253693_gab,0
clue,23253693_gab,0
hope,2325500_gab,0
smart,2325500_gab,0
women,2325500_gab,0
gab,2325500_gab,0
day,2325500_gab,0
part,2325500_gab,0
maga,2325500_gab,0
time,23258335_gab,0
change,23258335_gab,0
show,23258335_gab,0
pride,23258335_gab,0
proves,23261022_gab,0
nothing,23261022_gab,0
difference,23261022_gab,0
compare,23261022_gab,0
monkey,23261022_gab,0
pack,23261022_gab,0
car,23261022_gab,0
retard,23262144_gab,1
people,23262144_gab,0
life,23262144_gab,0
parasite,23262144_gab,0
ideas,23262144_gab,0
idea,23262144_gab,0
earth,23263185_gab,0
debate,23263185_gab,0
days,23263185_gab,0
retard,23263185_gab,1
hide,23263185_gab,0
cold,23263213_gab,0
way,23263213_gab,0
homo,23263213_gab,1
put,23263213_gab,0
<user>,23264588_gab,0
thought,23264588_gab,0
quotes,23264588_gab,0
reply,23264588_gab,0
kike,23264588_gab,1
notice,23264588_gab,0
jack,23267422_gab,0
radio,23267422_gab,0
homes,23267422_gab,0
fruit,23267422_gab,0
ghetto,23267422_gab,1
city,23267422_gab,0
whites,23267422_gab,0
illegals,23267422_gab,0
nazi,23267605_gab,1
faggots,23267605_gab,1
day,23267605_gab,0
harassment,23267901_gab,0
choose,23267901_gab,0
view,23267901_gab,0
anything,23267901_gab,0
want,23267901_gab,0
views,23267901_gab,0
people,23267901_gab,0
defend,23267901_gab,0
sand,23270267_gab,1
niggers,23270267_gab,1
shitskins,23270267_gab,0
country,23270267_gab,0
bitch,23277972_gab,1
<number>,23277972_gab,0
ways,23277972_gab,0
sunday,23277972_gab,0
knows,23277972_gab,0
actions,23277972_gab,0
help,23277972_gab,0
case,23277972_gab,0
ice,23280567_gab,0
<number>,23280567_gab,0
immigrants,23280567_gab,0
com,23280567_gab,0
r,23280567_gab,0
arabs,23290012_gab,0
family,23290012_gab,0
oh,23290012_gab,0
sure,23290012_gab,0
indians,23290012_gab,0
vast,23290012_gab,0
majority,23290012_gab,0
democrats,23292228_gab,0
want,23292228_gab,0
something,23292228_gab,0
figure,23292228_gab,0
gay,23292228_gab,1
muslims,23292228_gab,1
rape,23292228_gab,1
kids,23292228_gab,1
mpcstatusupdates,23292228_gab,0
fuckers,23298289_gab,1
right,23298289_gab,0
middle,23298289_gab,0
public,23298289_gab,0
shit,23298289_gab,0
women,23299541_gab,0
people,23299541_gab,0
non,23299541_gab,0
immigration,23299541_gab,1
drugs,23299541_gab,0
home,23299541_gab,0
labor,23299541_gab,0
cannot,23299541_gab,0
raghead,23303567_gab,1
car,23303567_gab,0
sounds,23303567_gab,0
wonder,23303567_gab,0
roll,23303567_gab,0
window,23303567_gab,0
someone,23304159_gab,0
luck,23304159_gab,0
time,23304159_gab,0
deport,23306935_gab,0
sand,23306935_gab,0
niggers,23306935_gab,0
question,23306935_gab,0
time,23306935_gab,0
immigration,23308026_gab,0
usa,23308026_gab,0
sand,23308026_gab,1
niggers,23308026_gab,1
jews,23308026_gab,0
david,23314212_gab,0
proud,23314212_gab,0
supporter,23314212_gab,0
antifa,23314212_gab,0
battle,23314212_gab,0
streets,23314212_gab,0
media,23314212_gab,0
whites,23314212_gab,0
deserve,23314212_gab,0
homeland,23314212_gab,0
planet,23314212_gab,0
death,23314212_gab,0
post,23316721_gab,0
video,23316721_gab,0
promotion,23316721_gab,0
violence,23316721_gab,0
south,23316721_gab,0
dems,23324274_gab,0
kill,23324274_gab,1
people,23324274_gab,0
anyone,23332335_gab,0
speech,23332335_gab,0
calls,23332335_gab,0
commit,23332335_gab,0
violence,23332335_gab,0
twitter,23335075_gab,0
facebook,23335075_gab,0
today,23335075_gab,0
censorship,23335075_gab,0
info,23335075_gab,0
become,23335075_gab,0
bitch,23335075_gab,1
wife,23335075_gab,1
sex,23335075_gab,1
slave,23335075_gab,1
iran,23335075_gab,1
people,23337549_gab,0
try,23337549_gab,0
honest,23337549_gab,0
conversation,23337549_gab,0
person,23337549_gab,0
jews,23337549_gab,0
immigration,23337549_gab,0
meant,23338694_gab,0
right,23340204_gab,0
kike,23340204_gab,0
shill,23340204_gab,0
pick,23340204_gab,0
oh,23341920_gab,0
yeah,23341920_gab,0
death,23341920_gab,0
threats,23341920_gab,0
fake,23341920_gab,0
book,23341920_gab,0
address,23341920_gab,0
sort,23341920_gab,0
women,23341920_gab,0
lol,23341920_gab,0
meet,23343010_gab,0
<number>,23343010_gab,0
moslem,23343010_gab,1
try,23343010_gab,0
kill,23343010_gab,0
islam,23343010_gab,0
ideology,23343010_gab,0
people,23343010_gab,0
moslems,23343010_gab,1
feel,23343010_gab,0
sorry,23344825_gab,0
middle,23344825_gab,0
east,23344825_gab,0
country,23344825_gab,0
syria,23344825_gab,0
problem,23344825_gab,0
islam,23344825_gab,1
kill,23344825_gab,1
people,23344825_gab,0
stop,23344825_gab,0
areas,23344825_gab,0
oil,23344825_gab,0
care,23344825_gab,0
bring,23344825_gab,0
gab,23345003_gab,0
thing,23345003_gab,0
hope,23345003_gab,0
ghetto,23345003_gab,0
group,23347534_gab,0
calls,23347534_gab,0
army,23347534_gab,1
islam,23347534_gab,1
sounds,23347534_gab,0
dune,23347534_gab,1
coon,23347534_gab,1
terrorist,23347534_gab,1
read,23347534_gab,0
fuck,23347534_gab,1
sand,23347534_gab,1
niggers,23347534_gab,1
love,23348141_gab,0
niggers,23348141_gab,1
action,23348141_gab,1
works,23348141_gab,1
women,23348141_gab,1
gay,23348141_gab,1
men,23348141_gab,1
everyone,23348141_gab,0
advance,23348141_gab,0
worthless,23348141_gab,0
life,23348141_gab,0
hope,23348141_gab,1
die,23348141_gab,1
aids,23348141_gab,1
today,23348141_gab,1
news,23348205_gab,0
coverage,23348205_gab,0
syria,23348205_gab,0
attack,23348205_gab,0
muslim,23348205_gab,1
man,23348205_gab,0
elite,23348205_gab,0
plain,23348205_gab,0
things,23348205_gab,0
<user>,2335584_gab,0
past,2335584_gab,0
time,2335584_gab,0
people,2335584_gab,0
ideology,2335584_gab,1
mass,2335584_gab,1
immigration,2335584_gab,1
violation,2335584_gab,0
rights,2335584_gab,0
support,2335584_gab,1
immigrants,2335584_gab,1
invasion,2335584_gab,0
gabfam,2335584_gab,0
<user>,2335641_gab,0
raghead,2335641_gab,1
<number>,2335641_gab,0
baby,2335641_gab,0
women,23363867_gab,0
hate,23363867_gab,0
lady,23363867_gab,0
tv,23363867_gab,0
papers,23363867_gab,0
bit,23363867_gab,0
insecure,23363867_gab,0
people,23363867_gab,0
world,23363867_gab,0
america,23368955_gab,0
n,23368955_gab,0
civilization,23368955_gab,0
needs,23368955_gab,0
poland,23368955_gab,0
republic,23368955_gab,0
refugee,23368955_gab,1
muslim,23368955_gab,1
countries,23368955_gab,1
bitch,23369344_gab,1
mental,23369344_gab,0
prove,23369344_gab,0
worthless,23369344_gab,0
mind,23369344_gab,0
energy,23369344_gab,0
evil,23369344_gab,0
dark,23369344_gab,0
shit,23369344_gab,1
data,23369344_gab,0
useless,23369344_gab,0
boys,23369344_gab,0
reject,23369344_gab,0
<user>,23369344_gab,0
end,23370486_gab,0
refugee,23370486_gab,0
resettlement,23370486_gab,0
programs,23370486_gab,0
spend,23370486_gab,0
money,23370486_gab,0
kick,23370486_gab,0
ass,23370486_gab,0
country,23370486_gab,0
citizens,23370486_gab,0
try,23370486_gab,0
<number>,23370486_gab,0
program,23370486_gab,0
destroy,23370486_gab,0
usa,23370486_gab,0
welfare,23370486_gab,0
immigration,23370486_gab,0
socialism,23370486_gab,0
race,23372152_gab,1
planet,23372152_gab,0
ashkenazi,23372152_gab,1
jews,23372152_gab,1
way,23372152_gab,0
piece,23372152_gab,1
shit,23372152_gab,1
spot,23372152_gab,0
th,23372152_gab,0
circle,23372152_gab,0
hell,23372152_gab,0
life,23372334_gab,0
kill,23372334_gab,1
migrant,23372334_gab,1
die,23372334_gab,0
rape,23372334_gab,1
women,23372334_gab,1
sons,23372334_gab,1
destroy,23372334_gab,0
moslem,23372334_gab,1
sent,23372334_gab,0
<user>,23373927_gab,0
put,23373927_gab,0
win,23373927_gab,0
scenario,23373927_gab,0
faggot,23373927_gab,0
mouth,23373927_gab,0
channel,23373927_gab,0
bitch,23373927_gab,0
<user>,23378663_gab,0
dumbest,23378663_gab,1
muslims,23378663_gab,1
earth,23378663_gab,0
acid,23378663_gab,0
god,23378663_gab,0
filthy,23378663_gab,1
goatfucker,23378663_gab,1
imagine,23381448_gab,0
<user>,2338901_gab,0
bring,2338901_gab,0
china,2338901_gab,0
ghetto,2338901_gab,0
criminals,23403189_gab,0
immigrants,23403189_gab,1
taxpayers,23403189_gab,0
pay,23403189_gab,0
isis,23403189_gab,0
europe,23403189_gab,0
muslims,23403189_gab,1
muslim,23403189_gab,0
countries,23403189_gab,0
guy,23408683_gab,0
fed,23408683_gab,0
<number>,23408683_gab,0
pay,23408683_gab,0
check,23408683_gab,0
left,23408683_gab,0
reminder,23411157_gab,0
<user>,23411157_gab,0
likes,23411157_gab,0
negress,23411157_gab,0
sheboons,23411157_gab,0
women,23416910_gab,1
wtf,23416910_gab,0
r,23416910_gab,0
u,23416910_gab,0
something,23420915_gab,0
mad,23420915_gab,0
problems,23420915_gab,0
women,23420915_gab,0
sex,23420915_gab,0
men,23420915_gab,0
bit,23422088_gab,0
muzzie,23422088_gab,1
wetback,23422088_gab,1
nigger,23422088_gab,1
kike,23422088_gab,1
family,23422088_gab,0
business,23422088_gab,0
spending,23422088_gab,0
resources,23422088_gab,0
<number>,23422088_gab,0
home,23422088_gab,0
son,23427031_gab,0
b,23427031_gab,0
bitch,23427031_gab,1
line,23427031_gab,0
jews,23427031_gab,1
set,23427031_gab,0
weev,23427031_gab,0
army,23440601_gab,0
liberals,23440601_gab,0
gonna,23440601_gab,0
help,23440601_gab,0
jews,23440601_gab,1
bring,23440601_gab,1
